time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_imu_ax,gt_imu_ay,gt_imu_az,gt_imu_gx,gt_imu_gy,gt_imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
1.1500000000e-01,2.2632060162e-01,8.2031192754e-02,9.1721598315e+00,9.5588495732e-03,-8.3005280350e-02,1.5036900129e-01,1.8755167528e-01,2.5455056341e-02,9.1641135751e+00,1.0413711555e-02,-8.1163405568e-02,1.5013772536e-01,5.7954555467e-03,-2.1531294482e-04,4.9977220797e-02,-3.3838687610e-03,1.2244591321e-02,1.5245630474e-02,9.9999097678e-01,-3.3336228217e-03,-2.6318994395e-03,8.0123947146e-05,4.5316647778e-02,1.2770990032e-04,4.5368485622e-02,-1.0897239562e-01,1.0709540486e-02,-1.8604075402e-01,9.1423292755e-01,2.0727800822e-03,-4.0510350751e-01,-8.0626275706e-03,1.0000000000e+00,1.0000920136e-04,1.0001866307e-04,1.0001134644e-04,7.7093254647e-07,2.0549960016e-06,7.2464663204e-07,1.3476489799e-05,8.3408480806e-06,1.1286299679e-05
1.2000000000e-01,2.1245249290e-01,-5.3922928210e-02,9.1349323186e+00,4.4267600558e-03,-6.4921792929e-02,1.5071450419e-01,2.2823671980e-01,-4.5858268575e-02,9.1468169125e+00,4.5483893026e-03,-6.5842693251e-02,1.5057882994e-01,5.7811118770e-03,-1.5279286993e-04,5.0043338694e-02,-2.4891079192e-03,1.2599329368e-02,1.1922832813e-02,9.9999044194e-01,-3.3168945929e-03,-2.8115351701e-03,4.5772553701e-04,4.4014376538e-02,1.1970771180e-04,4.3718893604e-02,-1.2163590474e-01,1.1536758551e-02,-1.8002333641e-01,9.2653834663e-01,1.2522834728e-03,-3.7610533581e-01,-8.3606456105e-03,1.0000000000e+00,1.0000913172e-04,1.0001745639e-04,1.0001111932e-04,7.9784938304e-07,1.9603516692e-06,7.5743476061e-07,1.1649070686e-05,7.6759902341e-06,1.0664846886e-05
1.2500000000e-01,3.8031274430e-01,-5.5281432264e-01,8.9943317907e+00,-1.3749376937e-03,-3.2885682385e-02,1.2583632806e-01,3.8339283003e-01,-5.3270586224e-01,9.0268477697e+00,-9.5481629108e-04,-3.2839219639e-02,1.2430901341e-01,5.7737383578e-03,-9.5800156081e-05,5.0090865469e-02,-6.8981111340e-04,1.0241795264e-02,7.9010322741e-03,9.9998989701e-01,-3.3152329229e-03,-2.9283489476e-03,7.9993055544e-04,4.2692779693e-02,1.3719757939e-04,4.2025581316e-02,-1.3031069070e-01,1.1219987604e-02,-1.7165953891e-01,9.3800316228e-01,9.7611058497e-04,-3.4652226179e-01,-8.4520315906e-03,1.0000000000e+00,1.0000905308e-04,1.0001650993e-04,1.0001087157e-04,8.2367682608e-07,1.8713324263e-06,7.7761749879e-07,1.0158632447e-05,7.0029082776e-06,1.0251811166e-05
1.3000000000e-01,1.1302753998e+00,2.0785004124e-01,7.6584373405e+00,-7.7813115823e-03,9.8448462415e-03,1.0373518222e-01,1.1277459637e+00,1.8876897434e-01,7.6681317637e+00,-6.7576386625e-03,1.0678610612e-02,1.0436170501e-01,5.7757635738e-03,-5.0403665388e-05,5.0118230730e-02,1.6298524601e-03,8.7865561737e-03,3.0406861483e-03,9.9998951855e-01,-3.3252413682e-03,-2.9580637112e-03,1.0748999100e-03,4.1410523547e-02,1.5975875929e-04,4.0360657378e-02,-1.3472126828e-01,8.7629779097e-03,-1.6185917647e-01,9.4818327429e-01,3.0922148229e-04,-3.1761751730e-01,-8.2155604671e-03,1.0000000000e+00,1.0000897885e-04,1.0001577472e-04,1.0001062380e-04,8.4814190749e-07,1.7859934682e-06,7.8205225138e-07,8.9183024484e-06,6.3487382700e-06,9.9952984781e-06
1.3500000000e-01,-1.5658858464e-01,-5.3791305880e-01,1.0085833157e+01,-1.6527110861e-02,7.7499179289e-02,1.0092661051e-01,-1.9791537865e-01,-5.2196485076e-01,1.0069552883e+01,-1.5747072072e-02,7.6694393363e-02,1.0059405137e-01,5.7966807758e-03,-3.6235660059e-06,5.0108029207e-02,5.0527270922e-03,9.2309920488e-03,-3.8571907179e-03,9.9998952204e-01,-3.3600847875e-03,-2.8082240323e-03,1.3339872472e-03,4.0219190937e-02,1.7579618096e-04,3.8823276109e-02,-1.3036280350e-01,9.8358389301e-03,-1.5530590437e-01,9.5670091764e-01,-7.2504867603e-05,-2.9096058646e-01,-8.0799790926e-03,1.0000000000e+00,1.0000892371e-04,1.0001522693e-04,1.0001039775e-04,8.6230780283e-07,1.6784693468e-06,7.5704368574e-07,7.8829304761e-06,5.7501617486e-06,9.8628940050e-06
1.4000000000e-01,-1.0586544246e-01,-4.4305156227e-01,9.9080489290e+00,-1.1348212031e-02,6.5073263061e-02,7.9499359808e-02,-1.0282412971e-01,-4.4226010891e-01,9.9207624178e+00,-1.1733573806e-02,6.5466323290e-02,8.0558160627e-02,5.8196217898e-03,3.6312427370e-05,5.0090462995e-02,4.3421045938e-03,7.1962554591e-03,-3.3064026207e-03,9.9998956252e-01,-3.3943898404e-03,-2.6340251459e-03,1.5539889913e-03,3.9125655962e-02,2.0897991968e-04,3.7320573513e-02,-1.3543278854e-01,7.4713535153e-03,-1.4179527331e-01,9.6417692524e-01,-6.1274565962e-04,-2.6514977991e-01,-7.6207340218e-03,1.0000000000e+00,1.0000888391e-04,1.0001481550e-04,1.0001020291e-04,8.9132493082e-07,1.6351319724e-06,7.5724929538e-07,6.9897077669e-06,5.1773026476e-06,9.7903203597e-06
1.4500000000e-01,1.5026272463e-01,-6.9130069395e-01,9.5543129241e+00,1.0359311171e-02,8.2180887394e-02,5.5023640735e-02,1.7507541616e-01,-6.9465169548e-01,9.5236529724e+00,1.0221094416e-02,8.2283379044e-02,5.4776715533e-02,5.8427582324e-03,6.1879663272e-05,5.0070285193e-02,4.9741908455e-03,3.5496076181e-03,-4.6515313742e-03,9.9998976546e-01,-3.3945649462e-03,-2.4491912501e-03,1.7167894727e-03,3.8101869072e-02,2.4609275751e-04,3.5914036102e-02,-1.3742875099e-01,5.2793325619e-03,-1.2861097623e-01,9.7048740846e-01,-8.9250764500e-04,-2.4105047968e-01,-6.9325101924e-03,1.0000000000e+00,1.0000885863e-04,1.0001449303e-04,1.0001003037e-04,9.1399449983e-07,1.5846327292e-06,7.4572712407e-07,6.2200530545e-06,4.6456524227e-06,9.7621614094e-06
1.5000000000e-01,1.0917095047e-01,-4.2843475049e-01,9.6643113655e+00,2.7545767787e-02,9.4831153072e-02,3.6332629632e-02,8.3813359451e-02,-4.3269432502e-01,9.6722900108e+00,2.6590044971e-02,9.4460750385e-02,3.5005890031e-02,5.8691609057e-03,7.1600729893e-05,5.0043448434e-02,5.4403114372e-03,1.0373468544e-03,-5.6933579128e-03,9.9999028092e-01,-3.3433001918e-03,-2.2228484733e-03,1.8219079721e-03,3.7162290128e-02,2.8332776569e-04,3.4632312844e-02,-1.3592136332e-01,1.9893369761e-03,-1.1677246510e-01,9.7569686711e-01,-1.2648910919e-03,-2.1903843494e-01,-6.0156117594e-03,1.0000000000e+00,1.0000885345e-04,1.0001425289e-04,1.0000988868e-04,9.2984719763e-07,1.5270913910e-06,7.2288707232e-07,5.5569718146e-06,4.1650276459e-06,9.7664841227e-06
1.5500000000e-01,2.8902357930e-02,-3.0977722152e-01,9.7369814915e+00,3.7399606104e-02,1.0049199871e-01,2.0806188962e-02,2.5344641450e-02,-2.8600268591e-01,9.7635459441e+00,3.5973369463e-02,9.9002923891e-02,2.0961275610e-02,5.8968447651e-03,7.2156087995e-05,5.0012985057e-02,5.5757615592e-03,-4.2136212111e-04,-6.2369950017e-03,9.9999094202e-01,-3.2622496987e-03,-1.9783387230e-03,1.8867397576e-03,3.6316362426e-02,3.0963543082e-04,3.3469522281e-02,-1.3366624038e-01,8.9581707214e-05,-1.0524777304e-01,9.7996322827e-01,-1.6109626783e-03,-1.9910778353e-01,-5.0563393954e-03,1.0000000000e+00,1.0000886990e-04,1.0001408656e-04,1.0000978198e-04,9.4251416304e-07,1.4736578173e-06,6.9699095429e-07,4.9837198634e-06,3.7344532410e-06,9.7912883848e-06
1.6000000000e-01,-1.8927822533e-02,-1.7876093648e-01,9.7977484972e+00,4.0492311624e-02,9.9478819223e-02,1.0077486133e-02,-1.1487780869e-02,-2.0713663115e-01,9.8192431176e+00,4.1265266296e-02,9.8923049205e-02,1.0418385498e-02,5.9245423165e-03,6.7285223566e-05,4.9980799628e-02,5.5016745397e-03,-1.3000048753e-03,-6.4668199200e-03,9.9999165004e-01,-3.1642823433e-03,-1.7299478512e-03,1.9220948228e-03,3.5558312702e-02,3.2887847516e-04,3.2420841659e-02,-1.3103510740e-01,-1.1622744115e-03,-9.4378776638e-02,9.8344319771e-01,-1.9156209949e-03,-1.8115923167e-01,-4.1400555574e-03,1.0000000000e+00,1.0000890704e-04,1.0001398154e-04,1.0000970943e-04,9.5145583303e-07,1.4233820601e-06,6.6981024002e-07,4.4869800961e-06,3.3512558794e-06,9.8282284038e-06
1.6500000000e-01,-9.2889640593e-02,-3.6064767384e-01,1.0006837595e+01,6.8293015792e-02,1.0475032200e-01,2.3320589565e-03,-9.2790193404e-02,-3.5747423384e-01,1.0000283180e+01,6.7077092212e-02,1.0467206570e-01,1.7757602330e-03,5.9529500362e-03,5.4170676318e-05,4.9945853919e-02,5.5121898075e-03,-3.5112265503e-03,-6.7605684165e-03,9.9999248432e-01,-3.0239044414e-03,-1.4661226319e-03,1.9333355432e-03,3.4881162312e-02,3.4250918862e-04,3.1476717965e-02,-1.2807331583e-01,-2.0217787399e-03,-8.4211433099e-02,9.8627598680e-01,-1.9898665048e-03,-1.6506017380e-01,-3.2950456523e-03,1.0000000000e+00,1.0000896363e-04,1.0001392750e-04,1.0000966891e-04,9.5701666993e-07,1.3760218044e-06,6.4216655443e-07,4.0552931138e-06,3.0117458666e-06,9.8719580003e-06
1.7000000000e-01,-1.2649295700e-01,-1.7727731530e-01,9.9747762225e+00,7.9564488199e-02,9.4090757193e-02,-3.9916035765e-03,-8.6686405452e-02,-1.7633138906e-01,9.9911485501e+00,8.0617420802e-02,9.4849393023e-02,-3.7029543360e-03,5.9784136638e-03,3.2998594333e-05,4.9914626957e-02,4.8356946471e-03,-4.6118342203e-03,-5.8415471198e-03,9.9999338188e-01,-2.8340043698e-03,-1.2184980618e-03,1.9286962613e-03,3.4275183885e-02,3.5364246283e-04,3.0628674562e-02,-1.2530314736e-01,-3.7010820520e-03,-7.4034454495e-02,9.8858829529e-01,-2.0289183184e-03,-1.5060873882e-01,-2.4644853623e-03,1.0000000000e+00,1.0000903811e-04,1.0001391610e-04,1.0000965751e-04,9.6124683702e-07,1.3335496461e-06,6.1560418640e-07,3.6782924717e-06,2.7110094902e-06,9.9185763706e-06
1.7500000000e-01,-1.8123770362e-01,5.6655414228e-02,1.0167695147e+01,7.6292495210e-02,7.6604185822e-02,-5.9715448655e-03,-1.9902105056e-01,8.2408920514e-02,1.0167100400e+01,7.6710769183e-02,7.6887262609e-02,-6.8378273508e-03,5.9999371664e-03,9.8049998670e-06,4.9888916999e-02,3.8459717548e-03,-4.4313135743e-03,-4.4186704999e-03,9.9999419726e-01,-2.6333775335e-03,-1.0045010751e-03,1.9135674887e-03,3.3729330616e-02,3.5494430076e-04,2.9875307989e-02,-1.2229859230e-01,-4.3470673558e-03,-6.4874934669e-02,9.9047195344e-01,-2.0741806518e-03,-1.3768794355e-01,-1.7428200133e-03,1.0000000000e+00,1.0000912842e-04,1.0001394000e-04,1.0000967251e-04,9.6158283283e-07,1.2920729438e-06,5.8956958849e-07,3.3484515791e-06,2.4454724894e-06,9.9659806137e-06
1.8000000000e-01,-1.6720420820e-01,1.6919725128e-01,1.0121163987e+01,6.2224014938e-02,5.5819802285e-02,-8.0584894099e-03,-1.7765236515e-01,1.4323006214e-01,1.0124163900e+01,6.2825239761e-02,5.6013193917e-02,-8.2679823879e-03,6.0158839452e-03,-9.9253024261e-06,4.9871270780e-02,2.7603115281e-03,-3.5595439947e-03,-2.8586498033e-03,9.9999482355e-01,-2.4608604660e-03,-8.4319518594e-04,1.8936913230e-03,3.3238259626e-02,3.4823149194e-04,2.9202684884e-02,-1.1957653050e-01,-3.7905749072e-03,-5.5665257818e-02,9.9200797550e-01,-2.0926154030e-03,-1.2615213784e-01,-1.1981730283e-03,1.0000000000e+00,1.0000923324e-04,1.0001399415e-04,1.0000971104e-04,9.6079860407e-07,1.2546773450e-06,5.6510688191e-07,3.0585185176e-06,2.2106053987e-06,1.0012751297e-05
1.8500000000e-01,-7.4506309496e-02,1.7761439627e-01,1.0009326718e+01,6.3923331899e-02,4.8051540968e-02,-5.9385624010e-03,-7.7934693139e-02,1.9866909196e-01,1.0007569750e+01,6.3726165445e-02,4.5876695147e-02,-7.5599684607e-03,6.0274859438e-03,-2.8284263388e-05,4.9859518950e-02,2.0614655034e-03,-3.7194089985e-03,-1.9515919162e-03,9.9999533912e-01,-2.3009939175e-03,-7.1932306464e-04,1.8734308989e-03,3.2795031845e-02,3.3724354528e-04,2.8605090388e-02,-1.1658716609e-01,-2.8630143984e-03,-4.7442584569e-02,9.9326145175e-01,-1.9963740204e-03,-1.1587497972e-01,-8.3188722450e-04,1.0000000000e+00,1.0000935070e-04,1.0001407339e-04,1.0000977046e-04,9.5700145096e-07,1.2180838409e-06,5.4166661725e-07,2.8029892627e-06,2.0031724237e-06,1.0058002878e-05
1.9000000000e-01,-5.4033402438e-02,1.1988801196e-01,9.9044975366e+00,4.6689641130e-02,3.5174137192e-02,-6.0368744256e-03,-3.7466658895e-02,1.2546790479e-01,9.9329120192e+00,4.7199952919e-02,3.4901486029e-02,-7.0786113686e-03,6.0357971902e-03,-4.4068720999e-05,4.9852480659e-02,1.4427288585e-03,-2.8505936994e-03,-1.0158296446e-03,9.9999573659e-01,-2.1676289259e-03,-6.2143306013e-04,1.8552639879e-03,3.2393369718e-02,3.2539499656e-04,2.8077248422e-02,-1.1302112096e-01,-1.9233596400e-03,-4.0389184818e-02,9.9428826082e-01,-1.8507224510e-03,-1.0671014155e-01,-6.1229355228e-04,1.0000000000e+00,1.0000947956e-04,1.0001417404e-04,1.0000984850e-04,9.5042191910e-07,1.1819988489e-06,5.1911230068e-07,2.5769895399e-06,1.8202051220e-06,1.0101168764e-05
1.9500000000e-01,-4.1526037804e-02,1.0535888046e-01,9.8591677393e+00,3.3018898220e-02,2.4858685235e-02,-7.6031301951e-03,-2.7370000194e-02,1.1805991857e-01,9.9008599326e+00,3.3159425309e-02,2.5776505046e-02,-7.1457474738e-03,6.0416673335e-03,-5.6018053518e-05,4.9849087387e-02,1.0121291567e-03,-2.0952374180e-03,-3.8615295742e-04,9.9999601861e-01,-2.0705165945e-03,-5.4784386967e-04,1.8372769190e-03,3.2030613942e-02,3.1479702286e-04,2.7610406069e-02,-1.0931559180e-01,-1.2738830844e-03,-3.4497948776e-02,9.9513149427e-01,-1.7299857286e-03,-9.8539660920e-02,-5.0148838788e-04,1.0000000000e+00,1.0000961861e-04,1.0001429380e-04,1.0000994332e-04,9.4153615586e-07,1.1469487216e-06,4.9813637053e-07,2.3764834335e-06,1.6587730553e-06,1.0141684658e-05
2.0000000000e-01,-2.8236209402e-02,6.4459633804e-02,9.8284640980e+00,2.1088385164e-02,2.0412668409e-02,-8.6730138318e-03,-1.1210905161e-02,6.6289854410e-02,9.8625925040e+00,2.2355765552e-02,1.8573211829e-02,-7.5608094638e-03,6.0457642034e-03,-6.4545373117e-05,4.9848169306e-02,7.1263868692e-04,-1.5038095456e-03,1.3641910731e-05,9.9999621444e-01,-2.0046914466e-03,-4.9454886327e-04,1.8187171300e-03,3.1702941034e-02,3.0473748625e-04,2.7195217950e-02,-1.0561732165e-01,-7.0498081541e-04,-2.9426877018e-02,9.9582760893e-01,-1.6260909411e-03,-9.1238711909e-02,-4.7599739848e-04,1.0000000000e+00,1.0000976677e-04,1.0001442992e-04,1.0001005290e-04,9.3130826296e-07,1.1137340160e-06,4.7887605380e-07,2.1979033299e-06,1.5160808718e-06,1.0179170816e-05
2.0500000000e-01,3.2593860376e-02,8.0415698880e-02,9.8335355730e+00,1.3893498823e-02,1.6398508547e-02,-6.3377438795e-03,5.3889268524e-02,4.4749818432e-02,9.7771302078e+00,1.4905615233e-02,1.6716638821e-02,-6.6328137199e-03,6.0487769252e-03,-7.1233024891e-05,4.9848508286e-02,5.4687790712e-04,-1.2550480829e-03,1.8023311905e-04,9.9999635687e-01,-1.9594448349e-03,-4.5160291301e-04,1.8008006831e-03,3.1406635081e-02,2.9557951140e-04,2.6824187492e-02,-1.0196098315e-01,-3.6109480275e-04,-2.5045233688e-02,9.9640616029e-01,-1.5346712283e-03,-8.4688564527e-02,-5.0553328249e-04,1.0000000000e+00,1.0000992296e-04,1.0001457993e-04,1.0001017537e-04,9.2016327639e-07,1.0824705779e-06,4.6129085607e-07,2.0382089173e-06,1.3896566596e-06,1.0213373369e-05
2.1000000000e-01,7.6341298196e-02,5.0294350638e-02,9.7858307252e+00,9.3877738533e-03,1.5683971804e-02,-6.7168500869e-03,4.2776558993e-02,6.9455365044e-02,9.7905930889e+00,8.7162319213e-03,1.5308377392e-02,-6.3918888570e-03,6.0513063977e-03,-7.6742526621e-05,4.9849301727e-02,4.9210598077e-04,-1.0510355312e-03,2.2818364965e-04,9.9999645640e-01,-1.9319884738e-03,-4.1186922498e-04,1.7846479095e-03,3.1137935127e-02,2.8601099810e-04,2.6491120816e-02,-9.8176447218e-02,3.2226568473e-05,-2.1096096134e-02,9.9688854408e-01,-1.4417394907e-03,-7.8808756331e-02,-5.7619456735e-04,1.0000000000e+00,1.0001008624e-04,1.0001474141e-04,1.0001030900e-04,9.0867503555e-07,1.0534276027e-06,4.4513083277e-07,1.8947063198e-06,1.2773282084e-06,1.0244071767e-05
2.1500000000e-01,3.2310878664e-02,2.4874166090e-04,9.7860658344e+00,1.3927822275e-03,1.3647273559e-02,-7.1326210748e-03,3.4909212108e-02,2.6943993655e-02,9.7906902634e+00,1.6229143801e-03,1.3446701992e-02,-6.6528738905e-03,6.0536756136e-03,-8.0812420920e-05,4.9850235974e-02,4.6759689774e-04,-7.1941013579e-04,2.4926283633e-04,9.9999651964e-01,-1.9215208926e-03,-3.7642972119e-04,1.7682641164e-03,3.0894080074e-02,2.7765894243e-04,2.6192983557e-02,-9.4327031368e-02,2.8080377838e-04,-1.7801444662e-02,9.9729281880e-01,-1.3608777514e-03,-7.3516835666e-02,-6.7561264452e-04,1.0000000000e+00,1.0001025568e-04,1.0001491282e-04,1.0001045243e-04,8.9654711157e-07,1.0260239569e-06,4.3036882870e-07,1.7652623679e-06,1.1772902495e-06,1.0271070399e-05
2.2000000000e-01,3.4762129192e-02,1.9629004025e-02,9.7972076103e+00,-2.0471575327e-03,1.1828248605e-02,-7.2333453727e-03,2.5606642930e-02,-3.4088837067e-05,9.7941897634e+00,-2.3510398939e-03,1.1782327701e-02,-7.2334182799e-03,6.0560068532e-03,-8.3669399055e-05,4.9851104561e-02,4.6606965580e-04,-5.2569691433e-04,2.1929812891e-04,9.9999655720e-01,-1.9238879465e-03,-3.4537799284e-04,1.7507008593e-03,3.0673822205e-02,2.7089998147e-04,2.5923897785e-02,-9.0858044202e-02,2.9873080180e-04,-1.4931453142e-02,9.9763390575e-01,-1.3093706207e-03,-6.8733262822e-02,-7.8372880296e-04,1.0000000000e+00,1.0001043057e-04,1.0001509321e-04,1.0001060455e-04,8.8418837521e-07,1.0004237720e-06,4.1720795109e-07,1.6481507690e-06,1.0879088485e-06,1.0294368110e-05
2.2500000000e-01,6.3655326397e-02,-6.1324418314e-03,9.7498109191e+00,-3.9012732361e-03,1.6774494912e-02,-6.6471727145e-03,7.7665241487e-02,-1.2277557715e-02,9.7516998552e+00,-5.7095613382e-03,1.5415273612e-02,-6.9805055512e-03,6.0591245864e-03,-8.5896322122e-05,4.9851395624e-02,7.6572437340e-04,-4.4694759205e-04,3.1480954733e-05,9.9999657851e-01,-1.9347913352e-03,-3.1151129548e-04,1.7327736669e-03,3.0474412068e-02,2.6377199914e-04,2.5678665734e-02,-8.7517919284e-02,4.0875218491e-04,-1.2353033209e-02,9.9792371611e-01,-1.2639801906e-03,-6.4388217224e-02,-9.0369314259e-04,1.0000000000e+00,1.0001061025e-04,1.0001528067e-04,1.0001076417e-04,8.7183036347e-07,9.7659964371e-07,4.0533608809e-07,1.5417794996e-06,1.0077999427e-06,1.0313981769e-05
2.3000000000e-01,2.7402696742e-02,-5.1421385433e-02,9.7991232649e+00,-7.1127028178e-03,1.8471457005e-02,-8.6765871789e-03,4.2218368137e-02,-2.9822581810e-02,9.7759957951e+00,-7.3396918734e-03,1.8056661118e-02,-7.1694393448e-03,6.0637395047e-03,-8.7976285090e-05,4.9850685931e-02,1.0085364538e-03,-4.4660666734e-04,-1.4864432218e-04,9.9999658842e-01,-1.9518330831e-03,-2.6863951605e-04,1.7150312695e-03,3.0292923970e-02,2.5725697179e-04,2.5456147360e-02,-8.4153924435e-02,3.9101888695e-04,-1.0296558164e-02,9.9817167972e-01,-1.2252560093e-03,-6.0421420687e-02,-1.0239527879e-03,1.0000000000e+00,1.0001079413e-04,1.0001547384e-04,1.0001093036e-04,8.5917825537e-07,9.5404342222e-07,3.9454289681e-07,1.4448819571e-06,9.3583709406e-07,1.0329845090e-05
2.3500000000e-01,3.4634867760e-02,-3.1088638893e-02,9.7732633313e+00,-7.7974161294e-03,1.9163281741e-02,-7.6493526915e-03,1.6627536715e-02,-3.9911755064e-02,9.7948236755e+00,-7.3900658483e-03,1.8935456448e-02,-7.6946787586e-03,6.0692168903e-03,-9.0184767898e-05,4.9849225983e-02,1.1383036760e-03,-4.8631441955e-04,-2.7903405911e-04,9.9999659535e-01,-1.9704767934e-03,-2.2195754706e-04,1.6962462422e-03,3.0128620635e-02,2.5183118331e-04,2.5251715162e-02,-8.1135340824e-02,1.6939701375e-04,-8.2911047057e-03,9.9838453164e-01,-1.2058024443e-03,-5.6794194592e-02,-1.1368745445e-03,1.0000000000e+00,1.0001098177e-04,1.0001567229e-04,1.0001110238e-04,8.4688769393e-07,9.3317975917e-07,3.8491541975e-07,1.3563764411e-06,8.7096470404e-07,1.0342080325e-05
2.4000000000e-01,-6.7806724946e-03,-4.7472226160e-02,9.8039336223e+00,-6.2148678888e-03,1.9933693240e-02,-1.0541863556e-02,-1.1078183168e-03,-4.5462877249e-02,9.8088260655e+00,-6.3466666430e-03,1.8662471325e-02,-8.3245273287e-03,6.0750882235e-03,-9.2666583210e-05,4.9847253983e-02,1.1866420284e-03,-5.4628150009e-04,-3.6444522754e-04,9.9999660514e-01,-1.9875270405e-03,-1.7491116207e-04,1.6759651305e-03,2.9978296788e-02,2.4575401647e-04,2.5065279439e-02,-7.8203937559e-02,5.6356065202e-05,-6.6482428787e-03,9.9856775088e-01,-1.1922396554e-03,-5.3474132269e-02,-1.2420344838e-03,1.0000000000e+00,1.0001117270e-04,1.0001587472e-04,1.0001127948e-04,8.3454547069e-07,9.1343245098e-07,3.7620107592e-07,1.2753403086e-06,8.1234511217e-07,1.0350725981e-05
2.4500000000e-01,6.2940119552e-02,-6.2438865338e-02,9.8162922743e+00,-3.5665305888e-03,2.3504472800e-02,-8.7696419448e-03,6.7538851658e-02,-6.5866065813e-02,9.8105451958e+00,-3.2452335820e-03,2.5022104747e-02,-9.0529972431e-03,6.0825623338e-03,-9.5813575927e-05,4.9844708919e-02,1.7624188761e-03,-7.4282493869e-04,-5.1566728267e-04,9.9999662677e-01,-1.9990843163e-03,-1.2004413829e-04,1.6539961698e-03,2.9843111204e-02,2.3945125389e-04,2.4891956783e-02,-7.5560911808e-02,-1.3659797181e-04,-5.0780274944e-03,9.9872733563e-01,-1.1762573875e-03,-5.0403483052e-02,-1.3469901348e-03,1.0000000000e+00,1.0001136657e-04,1.0001608083e-04,1.0001146111e-04,8.2250357164e-07,8.9492899061e-07,3.6841919949e-07,1.2008993071e-06,7.5921574869e-07,1.0356100023e-05
2.5000000000e-01,4.3367130005e-02,-9.0675892924e-02,9.8446428447e+00,-2.4831032512e-04,2.9213469510e-02,-1.0837573216e-02,9.8285527771e-03,-6.0894133113e-02,9.8278705873e+00,3.5502615137e-05,2.9266447612e-02,-9.9279741924e-03,6.0926612647e-03,-9.9972648426e-05,4.9841480230e-02,2.1498168437e-03,-9.2595357810e-04,-6.2629761321e-04,9.9999666592e-01,-2.0022372284e-03,-5.0443838379e-05,1.6299249198e-03,2.9719247910e-02,2.3297984634e-04,2.4731709919e-02,-7.2689675673e-02,-3.9561102719e-04,-3.6052970421e-03,9.9886627944e-01,-1.1594038005e-03,-4.7568373832e-02,-1.4357581128e-03,1.0000000000e+00,1.0001156307e-04,1.0001628900e-04,1.0001164664e-04,8.1073538773e-07,8.7776461049e-07,3.6124948323e-07,1.1323104435e-06,7.1094683194e-07,1.0357974313e-05
2.5500000000e-01,-3.1868946312e-02,-3.1154926288e-02,9.8507578498e+00,4.6365444598e-03,3.1512820655e-02,-1.0400501359e-02,-2.5375078378e-02,-5.6396852147e-02,9.8394448991e+00,3.1400004639e-03,3.0495654524e-02,-1.0779828341e-02,6.1039228065e-03,-1.0493142872e-04,4.9837891671e-02,2.2944404806e-03,-1.0697890337e-03,-6.7659736199e-04,9.9999671885e-01,-1.9974743469e-03,2.5007101341e-05,1.6036734409e-03,2.9606902058e-02,2.2691307168e-04,2.4583492799e-02,-7.0047241795e-02,-7.6971169099e-04,-2.1795006839e-03,9.9898775118e-01,-1.1459957025e-03,-4.4943080501e-02,-1.5097026130e-03,1.0000000000e+00,1.0001176191e-04,1.0001649964e-04,1.0001183571e-04,7.9927729923e-07,8.6164462946e-07,3.5480376250e-07,1.0690167906e-06,6.6697648614e-07,1.0356493823e-05
2.6000000000e-01,-1.1690633752e-02,-4.3877482867e-02,9.8623340789e+00,5.8247404002e-03,2.9816277663e-02,-1.2138678612e-02,-4.5551215299e-02,-5.2401061836e-02,9.8462576949e+00,6.0809480469e-03,2.9758788732e-02,-1.1536174171e-02,6.1154208991e-03,-1.1052944878e-04,4.9834206532e-02,2.2873555412e-03,-1.1844882193e-03,-6.7942986699e-04,9.9999678344e-01,-1.9852034769e-03,1.0041020609e-04,1.5754337081e-03,2.9505207045e-02,2.1889593978e-04,2.4446476591e-02,-6.7870634673e-02,-8.4891691116e-04,-9.0941230281e-04,9.9909432597e-01,-1.1193790325e-03,-4.2506131667e-02,-1.5822689534e-03,1.0000000000e+00,1.0001196282e-04,1.0001671278e-04,1.0001202798e-04,7.8799092856e-07,8.4613250060e-07,3.4908276331e-07,1.0105752806e-06,6.2682484643e-07,1.0352100614e-05
